LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
5,0,0.0,0.0,0.0,93,93,1,0,3,1,4,0,3,0,0.0,0,1,1,58,58,0
4,0,0.0,0.0,0.0,81,81,1,0,0,1,1,0,0,0,0.0,0,1,1,39,39,0
25,0,0.0,0.0,0.0,170,93,3,0,7,2,8,10,10,0,0.0,0,4,2,101,69,0
1,29,29.0,29.0,14.0,9,9,1,1,0,1,1,0,0,14,0.0,0,1,1,29,29,0
26,0,0.0,0.0,0.0,170,97,3,0,8,2,7,12,10,0,0.0,0,4,2,94,68,0
23,0,0.0,0.0,0.0,170,44,6,0,3,1,4,16,1,0,0.0,0,7,4,82,59,0
10,0,0.0,0.0,0.0,56,55,2,0,7,2,6,0,21,0,0.0,0,2,2,48,46,0
25,0,0.0,0.0,0.0,127,82,2,0,7,2,9,4,2,0,0.0,0,2,2,63,54,0
6,0,0.0,0.0,0.0,44,44,1,0,4,1,2,0,6,0,0.0,0,1,1,35,35,0
25,0,0.0,0.0,0.0,170,57,5,0,5,2,5,15,0,0,0.0,0,5,3,87,63,0
4,0,0.0,0.0,0.0,56,56,2,0,0,1,0,0,0,0,0.0,0,2,1,53,35,0
18,0,0.0,0.0,0.0,131,51,4,0,5,3,5,1,4,0,0.0,0,5,2,169,110,0
18,0,0.0,0.0,0.0,121,117,2,0,6,1,0,5,1,0,0.0,0,2,1,67,61,0
23,0,0.0,0.0,0.0,57,57,1,0,7,5,7,6,1,0,0.0,0,1,1,68,68,0
24,0,0.0,0.0,0.0,56,23,3,0,7,1,1,2,1,0,0.0,0,3,2,52,31,0
21,0,0.0,0.0,0.0,127,81,5,0,6,1,7,6,0,0,0.0,0,5,3,89,63,0
12,0,0.0,0.0,0.0,170,144,2,0,3,1,4,1,0,0,0.0,0,3,1,57,39,0
7,0,0.0,0.0,0.0,170,93,3,0,5,1,4,0,10,0,0.0,0,3,2,43,38,0
9,0,0.0,0.0,0.0,170,80,2,0,1,4,5,5,0,0,0.0,0,3,1,48,41,0
9,0,0.0,0.0,0.0,130,130,1,0,2,4,0,0,1,0,0.0,0,1,1,35,35,0
9,0,0.0,0.0,0.0,128,39,3,0,2,2,3,0,1,0,0.0,0,4,1,242,138,0
3,0,0.0,0.0,0.0,81,81,1,0,0,3,1,0,0,0,0.0,0,1,1,25,25,0
1,0,0.0,0.0,0.0,131,51,6,0,0,1,1,0,0,0,0.0,0,8,3,131,78,0
3,0,0.0,0.0,0.0,81,81,1,0,0,3,3,0,0,0,0.0,0,1,1,2,2,0
32,0,0.0,0.0,0.0,131,51,18,0,7,2,13,12,0,0,0.0,0,21,4,710,182,0
4,0,0.0,0.0,0.0,170,131,2,0,2,1,2,0,1,0,0.0,0,2,2,49,47,0
1,0,0.0,0.0,0.0,131,51,3,0,0,1,1,0,0,0,0.0,0,3,2,96,64,0
14,0,0.0,0.0,0.0,90,90,1,0,3,2,5,4,1,0,0.0,0,1,1,54,54,0
4,0,0.0,0.0,0.0,81,47,3,0,2,1,3,0,1,0,0.0,0,3,2,51,43,0
12,0,0.0,0.0,0.0,170,170,1,0,4,2,5,7,6,0,0.0,0,1,1,48,48,0
3,0,0.0,0.0,0.0,170,170,1,0,1,1,1,0,0,0,0.0,0,1,1,27,27,0
12,0,0.0,0.0,0.0,134,40,3,0,3,5,8,4,0,0,0.0,0,5,4,73,54,0
4,0,0.0,0.0,0.0,84,57,2,0,2,1,2,0,1,0,0.0,0,2,2,37,33,0
3,0,0.0,0.0,0.0,122,122,1,0,1,1,2,0,0,0,0.0,0,1,1,36,36,0
31,14,10.0,12.0,6.0,89,0,5,1,7,5,15,19,1,6,0.0,0,5,3,89,70,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
11,0,0.0,0.0,0.0,170,89,4,0,2,4,0,0,0,0,0.0,0,5,2,60,51,0
1,0,0.0,0.0,0.0,131,51,9,0,0,1,1,0,0,0,0.0,0,11,4,121,62,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
17,0,0.0,0.0,0.0,170,55,13,0,1,1,10,7,0,0,0.0,0,14,4,366,108,0
17,0,0.0,0.0,0.0,50,47,1,0,3,1,5,5,1,0,0.0,0,2,2,59,52,0
6,0,0.0,0.0,0.0,170,91,2,0,1,2,1,0,0,0,0.0,0,2,1,32,30,0
10,0,0.0,0.0,0.0,0,0,0,0,2,1,4,3,1,0,0.0,0,0,0,0,0,0
24,0,0.0,0.0,0.0,44,44,1,0,6,2,8,14,0,0,0.0,0,1,1,73,73,0
20,0,0.0,0.0,0.0,170,82,3,0,4,1,6,0,1,0,0.0,0,5,2,114,66,0
6,0,0.0,0.0,0.0,96,96,1,0,1,4,0,0,0,0,0.0,0,1,1,28,28,0
35,0,0.0,0.0,0.0,170,104,5,0,7,2,11,12,10,0,0.0,0,6,3,117,93,0
14,0,0.0,0.0,0.0,170,87,3,0,3,4,0,1,1,0,0.0,0,3,2,52,40,0
5,0,0.0,0.0,0.0,132,126,3,0,3,1,0,0,3,0,0.0,0,3,3,30,24,0
51,0,0.0,0.0,0.0,170,38,15,0,14,2,14,25,21,0,0.0,0,15,4,216,66,0
8,0,0.0,0.0,0.0,44,44,1,0,6,1,14,0,15,0,0.0,0,1,1,110,110,0
5,0,0.0,0.0,0.0,131,51,5,0,0,1,1,0,0,0,0.0,0,5,2,135,86,0
9,0,0.0,0.0,0.0,89,42,5,0,7,1,17,0,21,0,0.0,0,6,2,184,66,0
21,0,0.0,0.0,0.0,56,56,2,0,6,1,1,2,1,0,0.0,0,2,1,49,31,0
16,0,0.0,0.0,0.0,170,131,5,0,4,2,7,4,1,0,0.0,0,5,3,75,48,0
4,0,0.0,0.0,0.0,43,43,1,0,0,1,0,0,0,0,0.0,0,1,1,58,58,0
21,0,0.0,0.0,0.0,131,44,14,0,5,2,9,12,0,0,0.0,0,16,4,602,170,0
21,0,0.0,0.0,0.0,130,44,13,0,5,2,8,13,0,0,0.0,0,13,3,195,91,0
12,0,0.0,0.0,0.0,56,56,1,0,2,2,5,1,1,0,0.0,0,1,1,46,46,0
6,0,0.0,0.0,0.0,170,131,2,0,4,1,2,0,6,0,0.0,0,2,2,35,34,0
14,0,0.0,0.0,0.0,124,94,2,0,2,2,6,5,0,0,0.0,0,3,2,47,34,0
14,0,0.0,0.0,0.0,44,37,1,0,2,2,6,5,0,0,0.0,0,2,1,73,65,0
14,0,0.0,0.0,0.0,57,57,1,0,3,3,5,2,0,0,0.0,0,1,1,56,56,0
17,0,0.0,0.0,0.0,50,50,0,0,5,1,1,3,1,0,0.0,0,1,1,51,51,0
41,0,0.0,0.0,0.0,170,40,18,0,2,4,16,6,0,0,0.0,0,22,7,213,102,0
11,2,2.0,2.0,23.0,84,3,3,1,0,1,0,1,0,23,0.0,0,3,1,22,16,0
4,0,0.0,0.0,0.0,93,93,1,0,2,1,1,0,1,0,0.0,0,1,1,33,33,0
15,0,0.0,0.0,0.0,131,51,12,0,3,3,8,4,0,0,0.0,0,14,3,278,116,0
13,0,0.0,0.0,0.0,105,105,1,0,2,4,3,3,0,0,0.0,0,1,1,37,37,0
21,0,0.0,0.0,0.0,81,12,8,0,4,1,18,1,4,0,0.0,0,8,2,205,77,0
7,0,0.0,0.0,0.0,170,97,3,0,5,1,3,0,10,0,0.0,0,3,2,44,37,0
38,0,0.0,0.0,0.0,141,51,3,0,19,2,7,7,64,0,0.0,0,4,3,104,89,0
15,0,0.0,0.0,0.0,0,0,0,0,3,2,7,0,1,0,0.0,0,0,0,0,0,0
36,0,0.0,0.0,0.0,90,90,1,0,11,2,5,7,55,0,0.0,0,1,1,101,101,0
17,0,0.0,0.0,0.0,0,0,0,0,5,1,1,2,0,0,0.0,0,0,0,0,0,0
38,15,-15.0,0.0,2.0,144,9,4,1,9,2,7,18,0,2,0.0,0,4,2,146,109,0
14,0,0.0,0.0,0.0,84,83,2,0,4,1,1,4,0,0,0.0,0,2,1,47,41,0
20,0,0.0,0.0,0.0,126,55,4,0,18,1,12,0,153,0,0.0,0,4,2,244,199,0
20,0,0.0,0.0,0.0,90,90,1,0,4,1,2,0,0,0,0.0,0,1,1,55,55,0
4,0,0.0,0.0,0.0,144,131,3,0,2,1,3,0,1,0,0.0,0,3,3,90,30,0
9,0,0.0,0.0,0.0,131,51,7,0,2,2,6,3,0,0,0.0,0,7,3,259,90,0
16,4,0.0,2.0,6.0,170,0,4,1,4,5,8,6,1,6,0.0,0,8,4,89,62,0
12,0,0.0,0.0,0.0,56,56,1,0,5,1,8,9,0,0,0.0,0,1,1,67,67,0
4,0,0.0,0.0,0.0,136,126,3,0,2,1,1,0,1,0,0.0,0,4,3,55,31,0
24,0,0.0,0.0,0.0,129,129,0,0,4,2,5,0,6,0,0.0,0,1,1,59,59,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,64,60,0
49,0,0.0,0.0,0.0,170,47,4,0,14,2,13,25,36,0,0.0,0,7,2,175,109,0
5,0,0.0,0.0,0.0,170,93,2,0,2,3,2,0,1,0,0.0,0,2,1,32,28,0
10,0,0.0,0.0,0.0,170,80,4,0,8,1,6,0,28,0,0.0,0,4,2,62,44,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,2,90,60,0
5,0,0.0,0.0,0.0,141,89,3,0,1,2,2,1,0,0,0.0,0,3,1,41,31,0
32,0,0.0,0.0,0.0,143,64,6,0,3,4,11,5,1,0,0.0,0,9,5,132,84,0
11,0,0.0,0.0,0.0,144,12,11,0,9,1,7,0,36,0,0.0,0,11,5,553,99,0
13,0,0.0,0.0,0.0,144,110,4,0,5,2,5,2,1,0,0.0,0,4,1,57,53,0
13,0,0.0,0.0,0.0,51,51,1,0,4,2,1,0,0,0,0.0,0,1,1,84,84,0
13,0,0.0,0.0,0.0,44,37,1,0,2,2,4,6,0,0,0.0,0,2,1,55,47,1
43,0,0.0,0.0,0.0,89,44,10,0,10,2,10,18,0,0,0.0,0,10,2,147,75,0
7,0,0.0,0.0,0.0,124,124,1,0,1,2,3,1,0,0,0.0,0,1,1,34,34,0
14,0,0.0,0.0,0.0,170,131,4,0,3,2,6,6,1,0,0.0,0,5,3,72,56,0
12,0,0.0,0.0,0.0,136,129,2,0,3,2,4,1,3,0,0.0,0,3,2,45,43,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
10,0,0.0,0.0,0.0,131,51,6,0,2,3,3,0,0,0,0.0,0,6,2,131,78,0
10,0,0.0,0.0,0.0,170,55,8,0,7,2,10,9,0,0,0.0,0,9,4,248,115,0
8,0,0.0,0.0,0.0,144,89,5,0,4,1,3,0,6,0,0.0,0,6,2,110,62,0
13,0,0.0,0.0,0.0,131,51,8,0,3,1,1,0,0,0,0.0,0,10,3,193,108,0
3,0,0.0,0.0,0.0,132,131,1,0,1,1,1,0,0,0,0.0,0,2,2,30,26,0
8,0,0.0,0.0,0.0,56,56,1,0,1,1,6,2,0,0,0.0,0,1,1,45,45,0
39,0,0.0,0.0,0.0,87,63,5,0,2,4,10,8,0,0,0.0,0,5,2,109,87,0
38,0,0.0,0.0,0.0,170,126,5,0,9,2,10,16,4,0,0.0,0,6,3,115,88,0
10,0,0.0,0.0,0.0,131,51,5,0,2,3,3,0,0,0,0.0,0,5,2,132,80,0
17,0,0.0,0.0,0.0,170,131,3,0,4,3,8,2,1,0,0.0,0,4,3,66,55,0
9,0,0.0,0.0,0.0,131,51,11,0,7,1,17,0,21,0,0.0,0,13,3,547,256,0
7,0,0.0,0.0,0.0,170,93,3,0,5,1,4,0,10,0,0.0,0,4,2,44,38,0
4,0,0.0,0.0,0.0,84,84,1,0,2,1,2,0,1,0,0.0,0,1,1,29,29,0
17,0,0.0,0.0,0.0,141,131,3,0,5,3,6,2,1,0,0.0,0,4,2,59,56,0
1,0,0.0,0.0,0.0,131,51,5,0,0,1,1,0,0,0,0.0,0,7,3,109,62,0
6,0,0.0,0.0,0.0,170,131,2,0,4,1,2,0,6,0,0.0,0,2,2,35,34,0
17,0,0.0,0.0,0.0,170,124,1,0,4,3,5,6,0,0,0.0,0,2,1,77,64,0
9,0,0.0,0.0,0.0,170,127,4,0,2,4,0,0,1,0,0.0,0,4,3,59,42,0
3,0,0.0,0.0,0.0,12,12,1,0,0,4,0,0,0,0,0.0,0,1,1,29,29,0
4,0,0.0,0.0,0.0,141,89,2,0,1,2,2,0,0,0,0.0,0,2,1,35,28,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
11,0,0.0,0.0,0.0,90,90,1,0,4,1,0,0,1,0,0.0,0,1,1,45,45,0
9,0,0.0,0.0,0.0,170,131,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
21,0,0.0,0.0,0.0,170,58,7,0,7,2,4,6,1,0,0.0,0,8,4,94,54,0
7,0,0.0,0.0,0.0,131,51,8,0,5,1,14,0,10,0,0.0,0,10,4,362,196,0
13,0,0.0,0.0,0.0,170,93,3,0,3,1,6,3,1,0,0.0,0,4,2,207,119,0
4,0,0.0,0.0,0.0,131,51,4,0,2,1,5,0,1,0,0.0,0,4,2,178,108,0
7,0,0.0,0.0,0.0,170,131,2,0,5,1,4,0,10,0,0.0,0,2,2,39,38,0
17,0,0.0,0.0,0.0,170,131,3,0,4,3,8,2,1,0,0.0,0,4,3,66,55,0
22,0,0.0,0.0,0.0,94,94,1,0,3,3,5,3,3,0,0.0,0,1,1,58,58,0
6,0,0.0,0.0,0.0,144,58,3,0,2,1,4,0,1,0,0.0,0,4,4,41,37,0
13,0,0.0,0.0,0.0,51,51,1,0,4,2,1,0,0,0,0.0,0,1,1,78,78,0
26,0,0.0,0.0,0.0,84,84,1,0,8,1,1,3,17,0,0.0,0,1,1,69,69,0
12,0,0.0,0.0,0.0,170,62,7,0,3,2,4,3,1,0,0.0,0,7,4,75,43,0
28,0,0.0,0.0,0.0,38,38,1,0,7,2,5,10,0,0,0.0,0,1,1,59,59,0
46,0,0.0,0.0,0.0,64,57,4,0,9,2,7,10,4,0,0.0,0,4,2,191,115,0
6,0,0.0,0.0,0.0,57,57,1,0,4,1,5,0,6,0,0.0,0,1,1,40,40,0
6,0,0.0,0.0,0.0,84,57,2,0,4,1,2,0,6,0,0.0,0,2,2,18,14,0
9,0,0.0,0.0,0.0,135,90,6,0,2,2,4,4,1,0,0.0,0,6,2,95,53,0
7,0,0.0,0.0,0.0,170,131,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
16,0,0.0,0.0,0.0,51,51,1,0,5,2,1,0,0,0,0.0,0,1,1,92,92,0
1,0,0.0,0.0,0.0,131,51,5,0,0,1,1,0,0,0,0.0,0,5,2,93,58,0
11,0,0.0,0.0,0.0,104,104,1,0,2,1,8,8,0,0,0.0,0,1,1,52,52,0
5,0,0.0,0.0,0.0,141,141,1,0,1,2,2,0,0,0,0.0,0,1,1,35,35,0
9,0,0.0,0.0,0.0,129,129,0,0,2,3,0,0,1,0,0.0,0,1,1,37,37,0
1,0,0.0,0.0,0.0,40,40,1,0,0,1,0,0,0,0,0.0,0,1,1,27,27,0
1,30,30.0,30.0,14.0,9,9,1,1,0,1,1,0,0,14,0.0,0,1,1,30,30,0
19,0,0.0,0.0,0.0,170,138,3,0,3,2,4,1,3,0,0.0,0,3,2,111,67,0
9,0,0.0,0.0,0.0,170,131,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
15,0,0.0,0.0,0.0,141,141,1,0,4,1,3,1,0,0,0.0,0,1,1,45,45,0
9,0,0.0,0.0,0.0,141,37,3,0,2,2,3,3,0,0,0.0,0,4,1,59,41,0
23,0,0.0,0.0,0.0,93,93,1,0,6,2,9,12,6,0,0.0,0,1,1,71,71,0
14,0,0.0,0.0,0.0,170,129,2,0,3,1,3,2,1,0,0.0,0,2,1,46,40,0
26,0,0.0,0.0,0.0,170,93,3,0,10,2,6,6,16,0,0.0,0,3,2,98,68,0
34,0,0.0,0.0,0.0,127,82,2,0,9,2,9,5,0,0,0.0,0,2,2,78,69,0
17,0,0.0,0.0,0.0,170,131,3,0,4,3,8,2,1,0,0.0,0,4,3,66,55,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
11,0,0.0,0.0,0.0,89,89,1,0,3,1,0,6,1,0,0.0,0,1,1,47,47,0
3,0,0.0,0.0,0.0,57,51,2,0,0,5,3,0,0,0,0.0,0,2,1,90,60,0
25,0,0.0,0.0,0.0,170,131,2,0,7,2,8,10,10,0,0.0,0,3,2,82,68,1
16,0,0.0,0.0,0.0,170,47,8,0,5,2,10,6,10,0,0.0,0,11,3,223,88,0
18,0,0.0,0.0,0.0,170,44,13,0,5,2,4,7,10,0,0.0,0,15,4,243,64,0
7,0,0.0,0.0,0.0,170,170,1,0,1,4,3,2,0,0,0.0,0,1,1,32,32,0
6,0,0.0,0.0,0.0,136,126,5,0,4,1,4,0,6,0,0.0,0,6,4,103,47,0
7,0,0.0,0.0,0.0,170,87,7,0,1,3,2,1,0,0,0.0,0,11,4,123,54,0
30,0,0.0,0.0,0.0,124,82,1,0,2,4,11,5,0,0,0.0,0,6,3,109,97,0
29,0,0.0,0.0,0.0,170,125,5,0,8,1,5,6,0,0,0.0,0,6,4,90,66,0
11,0,0.0,0.0,0.0,129,51,4,0,6,1,2,0,1,0,0.0,0,5,2,181,102,0
9,0,0.0,0.0,0.0,131,51,12,0,7,1,14,0,21,0,0.0,0,13,3,491,224,0
11,0,0.0,0.0,0.0,86,86,1,0,4,1,6,7,0,0,0.0,0,1,1,50,50,0
13,0,0.0,0.0,0.0,170,129,2,0,3,1,3,2,1,0,0.0,0,3,3,45,43,0
1,0,0.0,0.0,0.0,131,51,6,0,0,1,1,0,0,0,0.0,0,6,3,110,64,0
28,0,0.0,0.0,0.0,170,57,7,0,6,2,7,16,0,0,0.0,0,8,3,122,72,0
12,0,0.0,0.0,0.0,170,127,7,0,3,2,4,4,3,0,0.0,0,9,4,89,44,0
21,0,0.0,0.0,0.0,170,57,9,0,5,2,4,11,0,0,0.0,0,9,4,125,61,0
52,0,0.0,0.0,0.0,51,51,1,0,16,5,3,14,16,0,0.0,0,1,1,192,192,0
12,0,0.0,0.0,0.0,170,83,4,0,10,1,4,0,45,0,0.0,0,4,2,64,53,0
48,0,0.0,0.0,0.0,170,56,15,0,12,2,10,13,28,0,0.0,0,15,3,217,68,0
12,0,0.0,0.0,0.0,84,84,1,0,0,1,2,0,0,0,0.0,0,1,1,47,47,0
6,0,0.0,0.0,0.0,93,93,1,0,4,1,4,0,6,0,0.0,0,1,1,35,35,0
4,0,0.0,0.0,0.0,56,56,2,0,0,1,0,0,0,0,0.0,0,2,1,68,50,0
17,0,0.0,0.0,0.0,57,57,1,0,4,3,8,2,1,0,0.0,0,1,1,62,62,0
5,0,0.0,0.0,0.0,170,93,3,0,3,1,2,0,3,0,0.0,0,3,2,46,36,0
15,0,0.0,0.0,0.0,87,45,3,0,1,2,4,3,0,0,0.0,0,3,1,63,58,0
5,0,0.0,0.0,0.0,110,110,3,0,1,2,3,1,0,0,0.0,0,3,1,70,35,0
27,0,0.0,0.0,0.0,57,57,1,0,8,4,3,9,15,0,0.0,0,1,1,60,60,0
81,0,0.0,0.0,0.0,96,23,12,0,21,1,13,16,151,0,0.0,0,13,1,355,156,0
46,0,0.0,0.0,0.0,170,93,5,0,13,2,17,28,10,0,0.0,0,6,2,173,94,0
27,0,0.0,0.0,0.0,131,51,8,0,6,1,5,2,0,0,0.0,0,9,2,358,136,0
30,0,0.0,0.0,0.0,135,56,6,0,7,1,7,14,10,0,0.0,0,7,2,89,41,0
15,0,0.0,0.0,0.0,170,131,2,0,4,2,6,7,6,0,0.0,0,3,2,64,52,0
9,0,0.0,0.0,0.0,170,170,1,0,2,2,2,0,1,0,0.0,0,1,1,39,39,0
1,0,0.0,0.0,0.0,127,61,3,0,0,1,0,0,0,0,0.0,0,4,3,56,25,0
58,0,0.0,0.0,0.0,129,51,9,0,10,2,10,14,6,0,0.0,0,10,3,537,232,0
6,0,0.0,0.0,0.0,170,170,1,0,1,4,2,0,0,0,0.0,0,1,1,33,33,0
31,0,0.0,0.0,0.0,170,57,3,0,5,2,12,22,3,0,0.0,0,4,2,112,59,0
48,0,0.0,0.0,0.0,170,93,5,0,11,2,15,28,10,0,0.0,0,6,2,211,102,0
36,0,0.0,0.0,0.0,170,131,2,0,9,2,10,15,15,0,0.0,0,3,2,98,86,0
9,0,0.0,0.0,0.0,170,131,3,0,2,4,0,0,1,0,0.0,0,3,3,36,32,0
9,0,0.0,0.0,0.0,90,80,3,0,2,3,0,0,1,0,0.0,0,3,2,59,31,0
20,0,0.0,0.0,0.0,170,93,5,0,5,3,6,2,2,0,0.0,0,6,3,114,69,0
27,0,0.0,0.0,0.0,170,111,5,0,1,4,9,6,0,0,0.0,0,9,4,97,70,0
13,0,0.0,0.0,0.0,131,51,7,0,4,3,4,1,0,0,0.0,0,8,2,254,92,0
15,0,0.0,0.0,0.0,44,44,1,0,3,1,4,2,3,0,0.0,0,1,1,46,46,0
8,0,0.0,0.0,0.0,93,87,3,0,2,1,2,0,1,0,0.0,0,3,1,170,66,0
9,0,0.0,0.0,0.0,170,131,2,0,7,1,3,0,21,0,0.0,0,2,2,42,41,0
16,0,0.0,0.0,0.0,56,56,1,0,2,3,7,1,1,0,0.0,0,1,1,51,51,0
22,0,0.0,0.0,0.0,170,88,5,0,5,1,8,8,0,0,0.0,0,6,2,127,77,0
7,0,0.0,0.0,0.0,170,57,3,0,5,1,3,0,10,0,0.0,0,3,2,53,36,0
91,0,0.0,0.0,0.0,93,93,1,0,19,1,9,31,21,0,0.0,0,1,1,187,187,0
6,0,0.0,0.0,0.0,136,131,1,0,1,2,2,1,0,0,0.0,0,2,2,36,34,0
83,0,0.0,0.0,0.0,135,56,13,0,5,3,8,3,6,0,0.0,0,16,5,378,154,0
4,0,0.0,0.0,0.0,90,82,2,0,0,1,1,0,0,0,0.0,0,2,2,51,39,0
28,0,0.0,0.0,0.0,31,31,1,0,7,1,1,3,15,0,0.0,0,1,1,79,79,0
11,0,0.0,0.0,0.0,170,82,3,0,5,3,5,9,0,0,0.0,0,5,4,143,82,0
19,0,0.0,0.0,0.0,56,50,4,0,4,2,2,2,4,0,0.0,0,4,1,63,25,0
8,0,0.0,0.0,0.0,67,67,0,0,2,2,0,0,1,0,0.0,0,1,1,36,36,0
33,0,0.0,0.0,0.0,170,83,5,0,10,2,9,16,21,0,0.0,0,6,2,108,85,0
38,0,0.0,0.0,0.0,170,131,3,0,12,2,8,16,28,0,0.0,0,4,2,118,100,0
45,0,0.0,0.0,0.0,135,56,7,0,11,2,8,10,0,0,0.0,0,9,5,167,96,0
5,31,31.0,31.0,14.0,8,8,1,1,3,2,2,0,3,14,0.0,0,1,1,31,31,0
6,0,0.0,0.0,0.0,141,130,3,0,4,1,4,0,6,0,0.0,0,3,3,84,78,0
99,0,0.0,0.0,0.0,57,57,2,0,2,4,9,2,1,0,0.0,0,2,2,188,186,0
11,0,0.0,0.0,0.0,81,12,6,0,9,1,5,0,36,0,0.0,0,6,2,266,90,0
42,0,0.0,0.0,0.0,93,93,1,0,10,1,10,16,0,0,0.0,0,1,1,94,94,0
36,0,0.0,0.0,0.0,87,87,1,0,14,1,4,21,6,0,0.0,0,1,1,70,70,0
3,0,0.0,0.0,0.0,87,87,2,0,0,3,1,0,0,0,0.0,0,2,1,41,33,0
16,0,0.0,0.0,0.0,123,110,1,0,3,2,2,2,0,0,0.0,0,4,3,73,44,0
11,0,0.0,0.0,0.0,170,55,7,0,9,1,8,0,36,0,0.0,0,7,3,63,45,0
7,0,0.0,0.0,0.0,93,23,2,0,4,2,4,0,6,0,0.0,0,2,1,58,47,0
17,0,0.0,0.0,0.0,123,123,1,0,5,2,8,4,10,0,0.0,0,1,1,59,59,0
48,0,0.0,0.0,0.0,170,93,6,0,11,2,15,28,10,0,0.0,0,7,2,213,101,0
12,0,0.0,0.0,0.0,94,94,1,0,3,2,3,0,3,0,0.0,0,1,1,33,33,0
9,5,1.0,3.0,23.0,57,3,3,1,7,3,5,0,21,23,0.0,0,3,2,52,45,0
56,0,0.0,0.0,0.0,170,96,7,0,14,2,3,25,0,0,0.0,0,7,3,172,92,0
14,0,0.0,0.0,0.0,44,44,1,0,3,2,4,0,1,0,0.0,0,1,1,48,48,0
9,0,0.0,0.0,0.0,130,126,2,0,2,4,0,0,1,0,0.0,0,2,2,52,43,0
8,0,0.0,0.0,0.0,90,82,2,0,6,2,2,0,15,0,0.0,0,2,2,37,31,0
7,0,0.0,0.0,0.0,170,131,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
59,0,0.0,0.0,0.0,130,51,15,0,19,2,14,20,0,0,0.0,0,18,4,677,250,0
1,0,0.0,0.0,0.0,88,88,1,0,0,1,0,0,0,0,0.0,0,1,1,29,29,0
45,0,0.0,0.0,0.0,170,41,4,0,11,2,16,21,10,0,0.0,0,5,2,176,75,0
22,0,0.0,0.0,0.0,131,51,5,0,6,3,8,1,8,0,0.0,0,6,2,211,138,0
6,0,0.0,0.0,0.0,87,87,1,0,1,2,1,1,0,0,0.0,0,1,1,32,32,0
8,0,0.0,0.0,0.0,170,131,2,0,6,1,3,0,15,0,0.0,0,2,2,40,39,0
5,0,0.0,0.0,0.0,56,56,2,0,3,1,1,1,0,0,0.0,0,2,1,28,18,0
24,0,0.0,0.0,0.0,170,57,8,0,5,2,4,12,0,0,0.0,0,8,3,185,75,0
26,0,0.0,0.0,0.0,129,122,2,0,3,1,3,4,3,0,0.0,0,3,2,83,55,0
3,4,0.0,2.0,14.0,110,9,3,1,1,1,1,0,0,14,0.0,0,3,2,62,29,0
38,0,0.0,0.0,0.0,131,58,7,0,7,2,13,14,0,0,0.0,0,8,4,183,77,0
7,0,0.0,0.0,0.0,170,93,3,0,5,1,4,0,10,0,0.0,0,4,2,50,38,0
46,0,0.0,0.0,0.0,170,58,5,0,16,2,10,18,55,0,0.0,0,8,3,141,99,0
10,0,0.0,0.0,0.0,104,104,1,0,5,2,5,8,0,0,0.0,0,1,1,67,67,0
8,0,0.0,0.0,0.0,57,51,2,0,2,3,2,0,1,0,0.0,0,2,1,102,68,0
11,0,0.0,0.0,0.0,141,34,11,0,9,1,3,0,36,0,0.0,0,12,5,168,103,0
6,0,0.0,0.0,0.0,31,31,1,0,4,1,2,0,6,0,0.0,0,1,1,65,65,0
12,0,0.0,0.0,0.0,122,122,0,0,3,2,2,0,3,0,0.0,0,1,1,45,45,0
25,0,0.0,0.0,0.0,170,93,3,0,7,2,8,10,10,0,0.0,0,4,2,97,69,0
34,0,0.0,0.0,0.0,131,51,12,0,8,4,7,4,9,0,0.0,0,15,4,584,172,0
128,4,4.0,4.0,14.0,57,8,3,1,2,4,10,2,1,14,0.0,0,3,3,234,228,0
11,0,0.0,0.0,0.0,131,51,9,0,3,1,1,0,0,0,0.0,0,9,3,236,144,0
9,0,0.0,0.0,0.0,170,83,3,0,7,1,3,0,21,0,0.0,0,3,2,44,40,0
4,0,0.0,0.0,0.0,141,89,2,0,1,2,2,0,0,0,0.0,0,2,1,35,28,0
3,0,0.0,0.0,0.0,81,51,2,0,0,3,3,0,0,0,0.0,0,2,1,62,60,0
18,0,0.0,0.0,0.0,170,93,3,0,5,2,7,6,3,0,0.0,0,4,2,93,66,0
14,0,0.0,0.0,0.0,170,129,2,0,5,1,3,4,4,0,0.0,0,3,3,54,50,0
