LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
51,98,48.0,48.5,767.5,15,13,1,1,16,1,4,19,15,1516,0.3712,0,2,2,98,91,0
3,31,31.0,31.0,1516.0,15,15,1,1,0,3,3,0,0,1516,0.0,0,1,1,31,31,0
392,649,304.5,314.5,758.5,15,6,2,2,33,3,28,63,22,1516,0.3861,0,2,2,649,600,0
125,210,210.0,210.0,1516.0,15,15,1,1,48,2,7,8,60,1516,0.0,0,1,1,210,210,0
13,46,46.0,46.0,1516.0,15,15,1,1,2,3,4,2,0,1516,0.0,0,1,1,46,46,0
358,555,183.0,184.0,512.33,15,7,2,2,88,2,21,74,118,1516,0.1477,0,3,3,555,545,0
66,149,149.0,149.0,1516.0,15,15,1,1,3,2,13,4,0,1516,0.0,0,1,1,149,149,0
16,62,62.0,62.0,1516.0,15,15,1,1,4,4,9,6,1,1516,0.0,0,1,1,62,62,0
50,113,113.0,113.0,1516.0,15,15,1,1,13,1,3,1,66,1516,0.0,0,1,1,113,113,0
42,93,93.0,93.0,1516.0,15,15,1,1,10,2,8,18,0,1516,0.0,0,1,1,93,93,0
30,66,66.0,66.0,1516.0,15,15,1,1,8,2,3,2,15,1516,0.0,0,1,1,66,66,0
141,324,89.33,98.67,510.0,15,13,3,3,27,2,24,38,8,1516,0.946,0,3,2,324,221,0
89,219,47.67,60.33,506.0,15,13,2,2,31,1,13,10,1,1516,1.3201,0,3,2,219,138,1
106,214,214.0,214.0,1516.0,15,15,1,1,21,2,21,31,39,1516,0.0,0,1,1,214,214,0
45,90,90.0,90.0,1516.0,15,15,1,1,11,2,10,21,1,1516,0.0,0,1,1,90,90,0
272,653,138.75,151.0,382.25,15,1,4,4,22,2,35,39,3,1516,0.9494,0,4,2,653,537,1
116,253,118.5,122.5,761.5,15,12,2,2,1,2,20,12,0,1516,0.5137,0,2,2,253,224,0
303,805,235.0,251.67,507.67,15,8,2,2,46,1,34,76,0,1516,0.9242,0,3,2,805,643,0
8,30,30.0,30.0,1516.0,15,15,1,1,2,3,0,0,1,1516,0.0,0,1,1,30,30,0
17,49,49.0,49.0,1516.0,15,15,1,1,5,3,2,0,4,1516,0.0,0,1,1,49,49,0
47,91,91.0,91.0,1516.0,15,15,1,1,13,2,2,2,50,1516,0.0,0,1,1,91,91,0
32,75,75.0,75.0,1516.0,15,15,1,1,7,2,7,12,1,1516,0.0,0,1,1,75,75,0
17,47,47.0,47.0,1516.0,15,15,1,1,4,2,2,0,2,1516,0.0,0,1,1,47,47,0
416,799,377.5,388.5,761.5,15,3,2,2,142,1,37,110,35,1516,0.3076,0,2,2,799,755,0
89,185,185.0,185.0,1516.0,15,15,1,1,1,2,12,3,0,1516,0.0,0,1,1,185,185,0
211,464,210.0,221.0,759.5,15,13,2,2,73,3,35,47,660,1516,0.4798,0,2,2,464,416,0
52,102,102.0,102.0,1516.0,15,15,1,1,16,3,2,1,75,1516,0.0,0,1,1,102,102,0
23,68,31.0,32.5,762.5,15,13,2,2,6,3,6,2,2,1516,0.5639,0,2,2,68,59,0
145,337,101.67,107.0,511.33,15,2,3,3,11,3,19,21,0,1516,0.4911,0,3,2,337,309,0
8,35,35.0,35.0,1516.0,15,15,1,1,2,1,0,0,0,1516,0.0,0,1,1,35,35,0
94,168,168.0,168.0,1516.0,15,15,1,1,42,2,10,25,300,1516,0.0,0,1,1,168,168,0
58,105,105.0,105.0,1516.0,15,15,1,1,16,3,2,4,75,1516,0.0,0,1,1,105,105,1
11,41,41.0,41.0,1516.0,15,15,1,1,0,1,0,0,0,1516,0.0,0,1,1,41,41,0
38,87,87.0,87.0,1516.0,15,15,1,1,5,4,6,4,3,1516,0.0,0,1,1,87,87,0
21,53,53.0,53.0,1516.0,15,15,1,1,5,2,2,0,6,1516,0.0,0,1,1,53,53,0
17,55,55.0,55.0,1516.0,15,15,1,1,4,2,6,0,2,1516,0.0,0,1,1,55,55,0
41,110,110.0,110.0,1516.0,15,15,1,1,15,1,15,7,0,1516,0.0,0,1,1,110,110,0
89,151,151.0,151.0,1516.0,15,15,1,1,26,2,6,16,140,1516,0.0,0,1,1,151,151,0
183,385,188.5,190.5,763.5,15,2,2,2,46,1,20,78,47,1516,0.684,0,2,2,385,315,0
88,232,108.0,112.0,762.5,15,15,2,2,16,3,25,8,8,1516,0.3621,0,2,2,232,216,0
352,568,182.67,186.0,507.0,15,4,3,3,83,1,23,36,66,1516,0.2672,0,3,2,568,545,0
31,75,75.0,75.0,1516.0,15,15,1,1,5,1,1,10,8,1516,0.0,0,1,1,75,75,0
40,123,55.5,58.5,759.0,15,13,1,1,21,2,15,15,1,1516,0.3471,0,2,2,123,115,0
26,76,35.0,36.5,762.5,15,13,2,2,7,3,6,2,6,1516,0.5618,0,2,2,76,66,0
450,875,158.6,166.8,309.0,15,0,2,2,102,2,47,121,23,1516,0.6225,0,5,3,875,786,1
171,360,178.0,179.0,762.0,15,3,2,2,49,2,26,14,676,1516,0.0881,0,2,1,360,356,0
48,123,123.0,123.0,1516.0,15,15,1,1,19,1,16,24,0,1516,0.0,0,1,1,123,123,0
17,46,46.0,46.0,1516.0,15,15,1,1,4,2,3,3,0,1516,0.0,0,1,1,46,46,0
95,237,50.25,54.75,390.0,15,2,4,4,21,2,8,24,55,1516,1.1205,0,4,2,237,180,0
33,77,77.0,77.0,1516.0,15,15,1,1,4,3,6,7,1,1516,0.0,0,1,1,77,77,0
19,59,59.0,59.0,1516.0,15,15,1,1,2,5,10,8,0,1516,0.0,0,1,1,59,59,0
385,699,107.8,123.8,309.6,15,13,2,2,92,2,12,87,0,1516,1.142,0,5,3,699,382,0
9,34,34.0,34.0,1516.0,15,15,1,1,2,2,1,0,0,1516,0.0,0,1,1,34,34,0
197,348,348.0,348.0,1516.0,15,15,1,1,15,3,25,16,1,1516,0.0,0,1,1,348,348,0
350,594,191.33,194.67,514.33,15,2,3,3,6,6,31,20,4,1516,0.2191,0,3,2,594,576,0
184,310,310.0,310.0,1516.0,15,15,1,1,44,2,18,57,11,1516,0.0,0,1,1,310,310,0
25,62,62.0,62.0,1516.0,15,15,1,1,6,3,3,0,2,1516,0.0,0,1,1,62,62,0
58,119,119.0,119.0,1516.0,15,15,1,1,2,4,12,7,0,1516,0.0,0,1,1,119,119,0
49,112,112.0,112.0,1516.0,15,15,1,1,12,3,4,0,40,1516,0.0,0,1,1,112,112,0
54,114,114.0,114.0,1516.0,15,15,1,1,1,3,12,1,0,1516,0.0,0,1,1,114,114,0
27,0,0.0,0.0,0.0,19,4,2,0,10,2,7,6,0,0,0.0,0,2,1,98,86,0
17,0,0.0,0.0,0.0,19,19,1,0,4,2,1,0,2,0,0.0,0,1,1,46,46,0
62,0,0.0,0.0,0.0,19,5,2,0,2,3,16,4,0,0,0.0,0,2,2,167,165,0
70,0,0.0,0.0,0.0,19,16,2,0,22,1,10,22,0,0,0.0,0,3,2,150,123,0
108,0,0.0,0.0,0.0,19,6,2,0,20,2,31,28,0,0,0.0,0,2,2,287,244,0
107,0,0.0,0.0,0.0,19,4,3,0,22,1,9,34,31,0,0.0,0,3,2,338,200,0
23,0,0.0,0.0,0.0,19,17,2,0,6,3,6,2,2,0,0.0,0,2,2,69,59,0
228,0,0.0,0.0,0.0,19,19,1,0,43,2,35,44,0,0,0.0,0,1,1,461,461,0
2,0,0.0,0.0,0.0,19,19,1,0,0,3,3,0,0,0,0.0,0,1,1,28,28,0
58,0,0.0,0.0,0.0,19,19,1,0,25,2,15,31,0,0,0.0,0,1,1,135,135,0
302,0,0.0,0.0,0.0,19,10,3,0,97,3,31,66,1259,0,0.0,0,4,3,637,544,0
12,0,0.0,0.0,0.0,19,19,1,0,3,3,7,0,1,0,0.0,0,1,1,50,50,0
149,0,0.0,0.0,0.0,19,16,2,0,1,2,24,15,0,0,0.0,0,2,2,341,282,0
77,0,0.0,0.0,0.0,19,19,1,0,22,2,2,2,170,0,0.0,0,1,1,133,133,0
85,0,0.0,0.0,0.0,19,19,1,0,24,3,2,0,170,0,0.0,0,1,1,175,175,0
60,0,0.0,0.0,0.0,19,17,2,0,19,1,2,6,57,0,0.0,0,2,2,152,110,0
401,0,0.0,0.0,0.0,19,8,3,0,3,6,35,18,0,0,0.0,0,3,2,757,711,0
79,0,0.0,0.0,0.0,19,19,1,0,27,2,10,17,47,0,0.0,0,1,1,145,145,0
9,0,0.0,0.0,0.0,19,9,2,0,1,2,5,2,0,0,0.0,0,2,2,47,45,0
21,0,0.0,0.0,0.0,19,19,1,0,7,2,8,2,6,0,0.0,0,1,1,65,65,0
80,0,0.0,0.0,0.0,19,19,1,0,19,2,13,13,105,0,0.0,0,1,1,189,189,0
54,0,0.0,0.0,0.0,19,19,1,0,9,2,15,15,0,0,0.0,0,1,1,144,144,0
17,0,0.0,0.0,0.0,19,19,1,0,4,2,4,0,2,0,0.0,0,1,1,52,52,0
43,0,0.0,0.0,0.0,19,16,1,0,5,4,6,7,3,0,0.0,0,2,2,96,94,0
401,0,0.0,0.0,0.0,19,13,2,0,81,2,36,111,190,0,0.0,0,2,2,697,650,0
276,0,0.0,0.0,0.0,19,19,1,0,3,5,24,14,0,0,0.0,0,1,1,506,506,0
130,0,0.0,0.0,0.0,19,19,1,0,37,4,6,17,344,0,0.0,0,1,1,213,213,0
268,0,0.0,0.0,0.0,19,19,1,0,3,6,25,14,0,0,0.0,0,1,1,483,483,0
26,0,0.0,0.0,0.0,19,19,1,0,7,1,1,0,15,0,0.0,0,1,1,59,59,0
34,0,0.0,0.0,0.0,19,19,1,0,12,1,10,9,0,0,0.0,0,1,1,92,92,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
33,0,0.0,0.0,0.0,19,19,1,0,13,1,1,2,2,0,0.0,0,1,1,72,72,0
130,0,0.0,0.0,0.0,19,18,2,0,4,2,18,14,1,0,0.0,0,2,2,295,263,0
105,0,0.0,0.0,0.0,19,4,3,0,12,2,24,21,24,0,0.0,0,3,2,235,221,0
25,0,0.0,0.0,0.0,19,19,1,0,7,1,1,3,2,0,0.0,0,1,1,99,99,0
111,0,0.0,0.0,0.0,19,19,1,0,1,3,15,4,0,0,0.0,0,1,1,211,211,0
128,0,0.0,0.0,0.0,19,17,1,0,36,2,2,6,402,0,0.0,0,2,2,271,211,0
52,0,0.0,0.0,0.0,19,19,1,0,14,2,12,5,43,0,0.0,0,1,1,114,114,0
117,0,0.0,0.0,0.0,19,4,3,0,1,2,21,12,0,0,0.0,0,3,3,273,234,0
126,0,0.0,0.0,0.0,19,19,1,0,29,2,17,45,1,0,0.0,0,1,1,232,232,0
68,0,0.0,0.0,0.0,19,19,1,0,17,1,7,21,4,0,0.0,0,1,1,119,119,0
89,0,0.0,0.0,0.0,19,19,1,0,1,3,17,12,0,0,0.0,0,1,1,194,194,0
37,0,0.0,0.0,0.0,19,19,1,0,1,2,16,6,0,0,0.0,0,1,1,100,100,0
10,0,0.0,0.0,0.0,19,19,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
10,0,0.0,0.0,0.0,19,19,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
95,0,0.0,0.0,0.0,19,17,1,0,15,2,20,33,0,0,0.0,0,2,2,229,223,0
23,0,0.0,0.0,0.0,19,17,2,0,6,3,6,2,2,0,0.0,0,2,2,69,59,0
228,0,0.0,0.0,0.0,19,7,2,0,72,1,29,71,26,0,0.0,0,3,2,436,404,1
135,0,0.0,0.0,0.0,19,16,2,0,1,2,24,15,0,0,0.0,0,2,2,292,262,0
8,0,0.0,0.0,0.0,19,19,1,0,2,3,0,0,1,0,0.0,0,1,1,31,31,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,4,0,0,0,0.0,0,1,1,32,32,0
17,0,0.0,0.0,0.0,19,19,1,0,4,3,4,0,2,0,0.0,0,1,1,51,51,0
55,0,0.0,0.0,0.0,19,19,1,0,7,5,7,10,6,0,0.0,0,1,1,111,111,0
110,0,0.0,0.0,0.0,19,17,2,0,26,2,14,33,89,0,0.0,0,2,1,256,186,0
62,0,0.0,0.0,0.0,19,19,1,0,17,1,2,22,21,0,0.0,0,1,1,135,135,0
59,0,0.0,0.0,0.0,19,19,1,0,18,1,5,7,48,0,0.0,0,1,1,131,131,0
62,6,0.0,3.0,2.0,19,2,3,1,21,2,10,16,78,2,0.0,0,3,3,215,157,0
101,0,0.0,0.0,0.0,19,5,2,0,5,3,22,26,1,0,0.0,0,2,2,253,219,0
37,0,0.0,0.0,0.0,19,4,2,0,1,1,0,0,0,0,0.0,0,2,1,98,96,0
27,0,0.0,0.0,0.0,19,17,2,0,7,4,9,2,6,0,0.0,0,2,2,78,69,0
52,0,0.0,0.0,0.0,19,19,1,0,9,2,15,15,0,0,0.0,0,1,1,144,144,0
20,0,0.0,0.0,0.0,19,17,2,0,7,1,3,7,3,0,0.0,0,2,2,85,54,0
49,0,0.0,0.0,0.0,19,19,1,0,15,2,5,15,8,0,0.0,0,1,1,96,96,0
66,0,0.0,0.0,0.0,19,4,4,0,18,3,12,6,100,0,0.0,0,4,2,144,122,0
89,0,0.0,0.0,0.0,19,19,1,0,27,2,4,3,260,0,0.0,0,1,1,153,153,0
99,0,0.0,0.0,0.0,19,19,1,0,33,1,11,30,0,0,0.0,0,1,1,213,213,0
138,0,0.0,0.0,0.0,19,19,1,0,37,2,5,2,586,0,0.0,0,1,1,235,235,0
10,0,0.0,0.0,0.0,19,19,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
30,0,0.0,0.0,0.0,19,19,1,0,1,1,0,0,0,0,0.0,0,1,1,244,244,0
56,0,0.0,0.0,0.0,19,19,1,0,4,4,14,7,1,0,0.0,0,1,1,119,119,0
63,0,0.0,0.0,0.0,19,13,2,0,17,2,2,1,91,0,0.0,0,2,2,107,97,0
53,0,0.0,0.0,0.0,19,19,1,0,4,4,14,7,1,0,0.0,0,1,1,114,114,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
46,0,0.0,0.0,0.0,19,19,1,0,2,5,14,9,0,0,0.0,0,1,1,112,112,0
124,0,0.0,0.0,0.0,19,19,1,0,36,1,12,16,192,0,0.0,0,1,1,205,205,0
89,0,0.0,0.0,0.0,19,19,1,0,1,3,16,9,0,0,0.0,0,1,1,195,195,0
226,0,0.0,0.0,0.0,19,6,2,0,52,2,25,72,45,0,0.0,0,3,3,446,411,0
10,0,0.0,0.0,0.0,19,19,1,0,2,3,0,0,0,0,0.0,0,1,1,33,33,0
3,0,0.0,0.0,0.0,19,19,1,0,0,1,2,1,0,0,0.0,0,1,1,31,31,0
82,0,0.0,0.0,0.0,19,9,3,0,23,2,12,10,120,0,0.0,0,3,2,253,178,0
98,0,0.0,0.0,0.0,19,4,2,0,33,2,3,5,244,0,0.0,0,2,2,169,141,0
108,0,0.0,0.0,0.0,19,19,1,0,22,2,23,18,0,0,0.0,0,1,1,264,264,0
25,0,0.0,0.0,0.0,19,19,1,0,6,2,10,2,11,0,0.0,0,1,1,75,75,0
57,0,0.0,0.0,0.0,19,19,1,0,16,2,15,4,72,0,0.0,0,1,1,132,132,0
34,0,0.0,0.0,0.0,19,19,1,0,12,1,10,11,46,0,0.0,0,1,1,110,110,0
258,0,0.0,0.0,0.0,19,6,3,0,76,1,28,67,0,0,0.0,0,4,3,629,566,0
34,0,0.0,0.0,0.0,19,19,1,0,6,4,9,11,10,0,0.0,0,1,1,79,79,0
83,0,0.0,0.0,0.0,19,19,1,0,1,2,14,4,0,0,0.0,0,1,1,176,176,0
36,0,0.0,0.0,0.0,19,19,1,0,10,1,2,1,0,0,0.0,0,1,1,65,65,0
11,0,0.0,0.0,0.0,19,19,1,0,4,1,0,1,0,0,0.0,0,1,1,69,69,0
128,0,0.0,0.0,0.0,19,9,2,0,30,2,7,12,153,0,0.0,0,2,2,378,300,0
122,22,-6.0,8.0,4.0,19,0,2,1,30,1,2,12,0,4,0.0,0,2,1,304,282,0
70,0,0.0,0.0,0.0,19,4,3,0,16,2,32,19,15,0,0.0,0,3,2,214,175,0
288,0,0.0,0.0,0.0,19,19,1,0,76,1,28,1,0,0,0.0,0,1,1,401,401,0
38,0,0.0,0.0,0.0,19,19,1,0,8,2,12,12,1,0,0.0,0,1,1,79,79,0
41,0,0.0,0.0,0.0,19,19,1,0,4,2,10,12,0,0,0.0,0,1,1,107,107,0
79,0,0.0,0.0,0.0,19,19,1,0,20,1,3,25,5,0,0.0,0,1,1,178,178,0
298,0,0.0,0.0,0.0,19,16,1,0,62,2,30,83,114,0,0.0,0,2,2,548,532,0
37,0,0.0,0.0,0.0,19,19,1,0,14,2,2,3,8,0,0.0,0,1,1,111,111,0
32,0,0.0,0.0,0.0,19,19,1,0,10,2,6,8,28,0,0.0,0,1,1,104,104,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,2,0,0,0,0.0,0,1,1,29,29,0
2,0,0.0,0.0,0.0,19,19,1,0,0,3,3,0,0,0,0.0,0,1,1,28,28,0
32,0,0.0,0.0,0.0,19,19,1,0,9,2,5,2,32,0,0.0,0,1,1,72,72,0
94,0,0.0,0.0,0.0,19,16,1,0,6,3,7,5,2,0,0.0,0,2,2,168,165,0
76,0,0.0,0.0,0.0,19,18,2,0,22,2,2,1,186,0,0.0,0,2,2,134,124,0
65,0,0.0,0.0,0.0,19,16,2,0,19,4,13,6,137,0,0.0,0,2,2,154,152,0
243,0,0.0,0.0,0.0,6,6,1,0,67,2,15,57,0,0,0.0,0,1,1,318,318,0
29,0,0.0,0.0,0.0,19,19,1,0,8,2,16,7,0,0,0.0,0,1,1,83,83,0
23,0,0.0,0.0,0.0,19,19,1,0,8,2,1,0,3,0,0.0,0,1,1,57,57,0
42,0,0.0,0.0,0.0,19,19,1,0,14,2,1,1,35,0,0.0,0,1,1,85,85,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,4,0,0,0,0.0,0,1,1,32,32,0
23,0,0.0,0.0,0.0,19,13,2,0,7,2,7,11,1,0,0.0,0,2,2,72,61,0
32,0,0.0,0.0,0.0,19,19,1,0,7,4,15,10,4,0,0.0,0,1,1,90,90,0
27,0,0.0,0.0,0.0,19,16,1,0,2,4,7,5,0,0,0.0,0,2,2,79,67,0
33,0,0.0,0.0,0.0,19,16,2,0,8,2,8,10,1,0,0.0,0,3,3,77,71,0
14,0,0.0,0.0,0.0,19,19,1,0,12,1,5,0,66,0,0.0,0,1,1,53,53,0
137,0,0.0,0.0,0.0,19,9,3,0,8,3,28,27,0,0,0.0,0,3,2,312,271,0
38,0,0.0,0.0,0.0,19,19,1,0,13,2,4,0,17,0,0.0,0,1,1,84,84,0
369,140,10.0,75.0,4.0,19,0,8,1,99,1,40,131,139,4,0.0,0,10,3,1135,818,0
44,0,0.0,0.0,0.0,19,19,1,0,10,2,4,19,0,0,0.0,0,1,1,78,78,0
81,0,0.0,0.0,0.0,19,19,1,0,34,1,14,30,10,0,0.0,0,1,1,184,184,0
103,0,0.0,0.0,0.0,19,19,1,0,32,4,3,11,287,0,0.0,0,1,1,177,177,0
51,0,0.0,0.0,0.0,19,19,1,0,14,2,2,0,77,0,0.0,0,1,1,115,115,0
8,0,0.0,0.0,0.0,19,19,1,0,2,2,5,1,1,0,0.0,0,1,1,42,42,0
437,0,0.0,0.0,0.0,19,19,1,0,5,6,27,16,4,0,0.0,0,1,1,856,856,0
43,0,0.0,0.0,0.0,19,19,1,0,11,2,7,12,0,0,0.0,0,1,1,93,93,0
105,0,0.0,0.0,0.0,19,4,3,0,23,2,14,26,78,0,0.0,0,3,2,214,164,0
164,0,0.0,0.0,0.0,19,19,1,0,9,3,26,14,1,0,0.0,0,1,1,334,334,0
258,0,0.0,0.0,0.0,19,5,3,0,36,2,25,34,15,0,0.0,0,5,3,627,553,0
42,0,0.0,0.0,0.0,19,4,3,0,7,1,10,19,4,0,0.0,0,3,1,155,142,0
41,0,0.0,0.0,0.0,19,19,1,0,1,3,7,8,0,0,0.0,0,1,1,96,96,0
68,0,0.0,0.0,0.0,19,19,1,0,10,2,13,10,0,0,0.0,0,1,1,140,140,0
191,0,0.0,0.0,0.0,19,19,1,0,19,2,23,31,6,0,0.0,0,1,1,357,357,0
28,0,0.0,0.0,0.0,19,19,1,0,8,1,9,12,0,0,0.0,0,1,1,78,78,0
17,0,0.0,0.0,0.0,19,19,1,0,5,3,2,0,4,0,0.0,0,1,1,49,49,0
52,0,0.0,0.0,0.0,19,16,2,0,14,3,12,2,77,0,0.0,0,2,2,143,139,0
84,0,0.0,0.0,0.0,16,16,1,0,5,4,5,3,0,0,0.0,0,2,2,141,140,0
66,0,0.0,0.0,0.0,19,17,2,0,20,3,14,8,40,0,0.0,0,2,2,173,150,0
93,0,0.0,0.0,0.0,19,19,1,0,2,2,12,9,1,0,0.0,0,1,1,187,187,0
52,0,0.0,0.0,0.0,19,4,2,0,17,2,2,3,50,0,0.0,0,2,2,101,72,0
27,0,0.0,0.0,0.0,19,17,2,0,7,4,9,2,6,0,0.0,0,2,2,78,69,0
148,12,6.0,9.0,5.0,19,0,7,1,45,1,27,70,19,5,0.0,0,7,4,357,236,0
69,0,0.0,0.0,0.0,19,17,2,0,20,3,14,9,40,0,0.0,0,2,2,155,132,0
24,0,0.0,0.0,0.0,19,19,1,0,8,3,9,4,11,0,0.0,0,1,1,74,74,0
83,0,0.0,0.0,0.0,19,19,1,0,31,2,11,19,90,0,0.0,0,1,1,164,164,0
122,0,0.0,0.0,0.0,19,19,1,0,32,2,7,32,25,0,0.0,0,1,1,202,202,0
70,0,0.0,0.0,0.0,19,19,1,0,16,4,16,22,8,0,0.0,0,1,1,138,138,0
14,0,0.0,0.0,0.0,19,7,1,0,2,1,9,4,1,0,0.0,0,2,1,69,61,0
24,0,0.0,0.0,0.0,19,19,1,0,4,4,6,7,1,0,0.0,0,1,1,64,64,0
86,0,0.0,0.0,0.0,19,4,3,0,21,1,14,37,11,0,0.0,0,3,2,185,157,0
9,0,0.0,0.0,0.0,19,19,1,0,2,3,0,0,1,0,0.0,0,1,1,32,32,0
4,0,0.0,0.0,0.0,19,9,2,0,0,1,3,1,0,0,0.0,0,2,2,44,39,0
4,0,0.0,0.0,0.0,19,19,1,0,1,1,5,1,0,0,0.0,0,1,1,36,36,0
174,0,0.0,0.0,0.0,19,17,3,0,14,4,26,29,6,0,0.0,0,3,3,345,239,0
168,0,0.0,0.0,0.0,19,4,3,0,7,3,16,8,0,0,0.0,0,3,1,341,304,0
45,0,0.0,0.0,0.0,19,19,1,0,8,1,6,22,0,0,0.0,0,1,1,102,102,0
52,0,0.0,0.0,0.0,19,19,1,0,9,1,7,17,0,0,0.0,0,1,1,101,101,0
31,0,0.0,0.0,0.0,19,19,1,0,8,2,3,0,20,0,0.0,0,1,1,125,125,0
29,0,0.0,0.0,0.0,19,17,2,0,8,3,6,2,6,0,0.0,0,2,2,78,69,0
93,0,0.0,0.0,0.0,19,7,1,0,11,1,17,46,0,0,0.0,0,2,1,227,207,0
4,0,0.0,0.0,0.0,19,17,2,0,0,1,0,0,0,0,0.0,0,2,2,38,28,0
62,0,0.0,0.0,0.0,19,19,1,0,17,1,17,36,1,0,0.0,0,1,1,131,131,0
114,78,2.0,40.0,5.0,19,0,6,1,28,1,15,55,0,5,0.0,0,7,2,335,234,0
10,0,0.0,0.0,0.0,19,19,1,0,2,3,0,0,0,0,0.0,0,1,1,51,51,0
12,0,0.0,0.0,0.0,19,19,1,0,1,4,4,3,0,0,0.0,0,1,1,45,45,0
9,0,0.0,0.0,0.0,19,19,1,0,2,1,0,0,0,0,0.0,0,1,1,37,37,0
54,0,0.0,0.0,0.0,19,16,1,0,12,2,12,24,0,0,0.0,0,2,2,115,109,0
87,0,0.0,0.0,0.0,19,19,1,0,26,1,7,12,120,0,0.0,0,1,1,151,151,0
24,0,0.0,0.0,0.0,19,19,1,0,7,2,4,2,19,0,0.0,0,1,1,58,58,0
14,0,0.0,0.0,0.0,19,17,2,0,12,1,5,0,66,0,0.0,0,2,1,57,52,0
62,0,0.0,0.0,0.0,19,19,1,0,16,2,14,3,94,0,0.0,0,1,1,157,157,0
24,0,0.0,0.0,0.0,19,19,1,0,12,2,6,11,1,0,0.0,0,1,1,75,75,0
3,0,0.0,0.0,0.0,19,19,1,0,1,1,1,0,0,0,0.0,0,1,1,32,32,0
126,0,0.0,0.0,0.0,19,19,1,0,58,2,7,40,66,0,0.0,0,1,1,216,216,0
115,0,0.0,0.0,0.0,19,19,1,0,30,2,12,17,205,0,0.0,0,1,1,215,215,0
28,0,0.0,0.0,0.0,19,19,1,0,5,1,8,8,0,0,0.0,0,1,1,77,77,0
112,0,0.0,0.0,0.0,19,17,2,0,27,4,24,19,3,0,0.0,0,2,2,214,198,0
82,0,0.0,0.0,0.0,19,19,1,0,32,3,3,6,153,0,0.0,0,1,1,143,143,1
3,0,0.0,0.0,0.0,19,19,1,0,1,1,1,0,0,0,0.0,0,1,1,26,26,0
57,0,0.0,0.0,0.0,19,9,2,0,15,2,6,10,54,0,0.0,0,3,3,116,96,0
11,0,0.0,0.0,0.0,19,19,1,0,2,1,0,0,0,0,0.0,0,1,1,49,49,0
134,0,0.0,0.0,0.0,19,13,2,0,11,3,27,34,1,0,0.0,0,2,2,267,209,0
116,0,0.0,0.0,0.0,19,19,1,0,18,1,23,48,0,0,0.0,0,1,1,258,258,0
88,0,0.0,0.0,0.0,19,13,2,0,22,1,12,42,1,0,0.0,0,2,2,221,182,0
52,0,0.0,0.0,0.0,19,19,1,0,14,3,3,0,77,0,0.0,0,1,1,98,98,0
3,0,0.0,0.0,0.0,19,19,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
126,0,0.0,0.0,0.0,19,7,1,0,30,1,24,50,77,0,0.0,0,4,2,258,224,0
17,0,0.0,0.0,0.0,19,19,1,0,4,2,1,0,2,0,0.0,0,1,1,46,46,0
54,0,0.0,0.0,0.0,19,6,2,0,12,1,14,29,26,0,0.0,0,3,2,221,170,0
13,0,0.0,0.0,0.0,19,19,1,0,3,3,0,1,1,0,0.0,0,1,1,40,40,0
183,0,0.0,0.0,0.0,19,19,1,0,52,3,2,0,1080,0,0.0,0,1,1,353,353,0
66,0,0.0,0.0,0.0,19,17,2,0,20,3,14,8,40,0,0.0,0,2,2,152,129,0
24,0,0.0,0.0,0.0,19,16,2,0,1,3,10,2,0,0,0.0,0,2,2,94,64,0
98,0,0.0,0.0,0.0,19,13,2,0,31,2,17,9,230,0,0.0,0,2,2,220,207,0
35,0,0.0,0.0,0.0,19,19,1,0,14,2,2,0,12,0,0.0,0,1,1,85,85,0
25,0,0.0,0.0,0.0,19,19,1,0,4,1,4,6,0,0,0.0,0,1,1,63,63,0
31,0,0.0,0.0,0.0,19,19,1,0,2,2,17,5,0,0,0.0,0,1,1,110,110,0
27,0,0.0,0.0,0.0,19,17,2,0,7,4,9,2,6,0,0.0,0,2,2,76,69,0
16,0,0.0,0.0,0.0,19,19,1,0,2,4,5,4,0,0,0.0,0,1,1,51,51,0
109,0,0.0,0.0,0.0,19,19,1,0,27,2,20,24,0,0,0.0,0,1,1,247,247,0
49,0,0.0,0.0,0.0,19,19,1,0,2,3,15,6,0,0,0.0,0,1,1,116,116,0
74,0,0.0,0.0,0.0,19,19,1,0,19,2,19,26,28,0,0.0,0,1,1,170,170,0
26,0,0.0,0.0,0.0,19,17,2,0,7,3,6,2,6,0,0.0,0,2,2,75,66,0
89,0,0.0,0.0,0.0,19,19,1,0,20,2,12,18,4,0,0.0,0,1,1,183,183,0
