Release,Class_Name,LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
syncope-1.1.8,org.apache.syncope.console.pages.Users,80,0,0.00,0.00,0.00,115,24,17,0,5,4,18,16,3,0,0.0000,1,22,6,442,154,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.Report,79,0,0.00,0.00,0.00,115,73,2,0,27,2,10,17,47,0,0.0000,3,3,2,151,145,0
syncope-1.1.8,org.apache.syncope.client.services.proxy.PolicyServiceProxy,78,0,0.00,0.00,0.00,75,66,5,0,25,2,14,19,45,0,0.0000,1,6,3,247,122,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.task.Suspend,4,0,0.00,0.00,0.00,85,85,1,0,1,2,2,0,0,0,0.0000,0,1,1,28,28,0
syncope-1.1.8,org.apache.syncope.common.search.AttributableCond,8,0,0.00,0.00,0.00,75,75,1,0,2,3,3,0,1,0,0.0000,0,1,1,34,34,0
syncope-1.1.8,org.apache.syncope.console.pages.WelcomePage,11,0,0.00,0.00,0.00,115,55,4,0,2,2,6,3,1,0,0.0000,0,5,4,62,45,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.ReportletConfInstance,21,0,0.00,0.00,0.00,115,65,4,0,7,2,7,2,6,0,0.0000,1,4,2,72,65,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.SchemaController,87,2,0.00,1.00,36.00,115,1,8,0,21,3,19,21,0,36,0.0000,7,11,4,302,144,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.SyncopeConf,17,0,0.00,0.00,0.00,115,40,2,0,4,2,5,0,2,0,0.0000,1,2,1,58,52,0
syncope-1.1.8,org.apache.syncope.console.wicket.markup.html.form.AjaxCheckBoxPanel,43,0,0.00,0.00,0.00,115,56,4,0,5,4,6,7,3,0,0.0000,1,7,5,110,94,1
syncope-1.1.8,org.apache.syncope.common.services.ReportService,14,0,0.00,0.00,0.00,75,71,7,0,12,1,13,0,66,0,0.0000,2,9,3,223,96,0
syncope-1.1.8,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.CheckGroupColumn,17,0,0.00,0.00,0.00,68,67,1,0,4,2,10,1,0,0,0.0000,1,2,2,80,62,0
syncope-1.1.8,org.apache.syncope.console.pages.Resources,348,22,22.00,22.00,17.00,115,0,20,1,5,6,29,18,0,17,0.0000,19,24,6,1199,506,0
syncope-1.1.8,org.apache.syncope.core.workflow.role.AbstractRoleWorkflowAdapter,15,0,0.00,0.00,0.00,85,74,5,0,5,1,9,4,8,0,0.0000,0,5,4,73,63,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.task.Update,9,0,0.00,0.00,0.00,85,72,3,0,1,2,6,3,0,0,0.0000,0,3,2,45,42,0
syncope-1.1.8,org.apache.syncope.common.to.ConnInstanceTO,107,0,0.00,0.00,0.00,75,66,4,0,32,2,10,17,222,0,0.0000,3,4,4,255,163,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.SyncopeGroupQueryImpl,90,0,0.00,0.00,0.00,85,51,2,0,27,1,7,14,137,0,0.0000,3,3,2,165,156,0
syncope-1.1.8,org.apache.syncope.console.pages.Todo,267,0,0.00,0.00,0.00,115,24,10,0,3,7,24,14,0,0,0.0000,13,15,6,639,483,0
syncope-1.1.8,org.apache.syncope.console.commons.StatusBean,27,0,0.00,0.00,0.00,115,32,3,0,7,1,1,1,15,0,0.0000,1,4,1,75,59,0
syncope-1.1.8,org.apache.syncope.common.to.PropagationStatusTO,38,0,0.00,0.00,0.00,75,49,4,0,10,2,5,0,35,0,0.0000,1,4,3,171,125,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.attrvalue.InvalidAttrValueException,14,0,0.00,0.00,0.00,115,75,3,0,4,2,2,1,6,0,0.0000,0,3,3,46,33,0
syncope-1.1.8,org.apache.syncope.console.rest.ExecutionRestClient,4,0,0.00,0.00,0.00,115,71,2,0,2,1,0,0,1,0,0.0000,0,3,2,44,31,0
syncope-1.1.8,org.apache.syncope.common.search.MembershipCond,23,0,0.00,0.00,0.00,75,74,2,0,8,2,4,0,3,0,0.0000,1,2,1,63,58,0
syncope-1.1.8,org.apache.syncope.core.policy.PasswordPolicyException,9,0,0.00,0.00,0.00,115,75,2,0,2,4,0,0,1,0,0.0000,0,2,2,34,32,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.AbstractDAOImpl,34,0,0.00,0.00,0.00,115,75,2,0,12,1,10,9,0,0,0.0000,2,2,2,97,92,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.role.RVirSchema,3,0,0.00,0.00,0.00,115,75,3,0,0,3,3,0,0,0,0.0000,8,3,2,33,31,0
syncope-1.1.8,org.apache.syncope.common.to.VirtualSchemaTO,10,0,0.00,0.00,0.00,75,72,3,0,2,3,2,0,0,0,0.0000,1,3,2,38,25,0
syncope-1.1.8,org.apache.syncope.common.to.WorkflowDefinitionTO,17,0,0.00,0.00,0.00,75,74,3,0,4,2,3,0,2,0,0.0000,1,3,1,52,46,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.attrvalue.BasicValidator,21,0,0.00,0.00,0.00,115,73,5,0,7,2,4,8,1,0,0.0000,0,6,4,81,54,0
syncope-1.1.8,org.apache.syncope.common.util.CollectionWrapper,128,0,0.00,0.00,0.00,75,34,7,0,35,1,12,36,153,0,0.0000,4,7,4,336,115,0
syncope-1.1.8,org.apache.syncope.console.commons.SelectOption,33,0,0.00,0.00,0.00,115,32,2,0,13,1,1,2,2,0,0.0000,1,4,3,76,72,0
syncope-1.1.8,org.apache.syncope.common.to.BulkActionRes,62,0,0.00,0.00,0.00,68,60,1,0,12,3,6,6,0,0,0.0000,2,2,2,149,116,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.PolicyBeanPanel,181,0,0.00,0.00,0.00,115,46,10,0,4,2,20,16,1,0,0.0000,37,16,5,531,263,0
syncope-1.1.8,org.apache.syncope.core.workflow.role.NoOpRoleWorkflowAdapter,39,0,0.00,0.00,0.00,85,32,5,0,10,2,12,8,45,0,0.0000,0,5,4,158,131,0
syncope-1.1.8,org.apache.syncope.console.pages.BasePage,84,0,0.00,0.00,0.00,115,24,11,0,9,3,15,19,15,0,0.0000,2,17,5,407,221,0
syncope-1.1.8,org.apache.syncope.core.services.ContextAware,3,0,0.00,0.00,0.00,75,74,4,0,1,1,2,0,0,0,0.0000,0,4,3,87,28,0
syncope-1.1.8,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.CollectionPanel,14,0,0.00,0.00,0.00,34,34,1,0,1,2,2,1,0,0,0.0000,0,1,1,47,47,0
syncope-1.1.8,org.apache.syncope.core.policy.AccountPolicyException,9,0,0.00,0.00,0.00,115,75,2,0,2,4,0,0,1,0,0.0000,0,2,2,34,32,0
syncope-1.1.8,org.apache.syncope.console.pages.ApprovalModalPage,153,0,0.00,0.00,0.00,115,24,11,0,1,4,17,9,0,0,0.0000,9,15,4,770,211,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.SyncopeUserManager,79,18,16.00,17.00,3.00,85,7,4,1,24,1,17,5,204,3,0.0000,1,8,3,213,120,0
syncope-1.1.8,org.apache.syncope.core.sync.impl.SyncJob,277,2,0.00,1.00,36.00,76,1,10,0,72,2,33,72,13,36,0.0000,21,11,4,577,411,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.user.UMappingItem,17,0,0.00,0.00,0.00,85,75,2,0,5,2,6,2,1,0,0.0000,0,3,2,59,56,0
syncope-1.1.8,org.apache.syncope.core.init.ThreadLocalCleanupListener,9,0,0.00,0.00,0.00,69,69,1,0,2,1,2,2,1,0,0.0000,0,1,1,44,44,0
syncope-1.1.8,org.apache.syncope.common.services.NotificationService,7,0,0.00,0.00,0.00,75,58,4,0,5,1,8,0,10,0,0.0000,0,5,3,93,51,0
syncope-1.1.8,org.apache.syncope.common.to.PropagationActionClassTO,15,0,0.00,0.00,0.00,74,74,1,0,3,2,4,1,0,0,0.0000,0,1,1,53,53,0
syncope-1.1.8,org.apache.syncope.common.types.ConnConfProperty,24,14,-2.00,2.50,9.00,75,0,3,2,6,2,8,2,11,10,0.9852,3,3,2,87,73,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.PropagationTasks,132,126,2.00,64.00,5.00,115,2,16,1,4,3,22,15,1,5,0.0000,12,23,6,753,234,0
syncope-1.1.8,org.apache.syncope.core.rest.data.RoleDataBinder,210,0,0.00,0.00,0.00,115,28,12,0,54,2,28,104,13,0,0.0000,9,14,5,509,232,1
syncope-1.1.8,org.apache.syncope.console.pages.panels.SearchView,188,0,0.00,0.00,0.00,80,56,3,0,16,2,17,21,0,0,0.0000,5,6,3,335,291,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.attrvalue.AbstractValidator,13,0,0.00,0.00,0.00,115,75,2,0,3,1,5,3,1,0,0.0000,0,3,2,201,119,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.RoleSecurityPanel,93,0,0.00,0.00,0.00,115,56,5,0,1,3,17,12,0,0,0.0000,4,8,5,252,194,0
syncope-1.1.8,org.apache.syncope.core.workflow.ActivitiDetector,33,0,0.00,0.00,0.00,76,65,3,0,6,1,4,8,3,0,0.0000,3,3,2,134,84,0
syncope-1.1.8,org.apache.syncope.common.services.EntitlementService,4,0,0.00,0.00,0.00,75,75,1,0,2,1,3,0,1,0,0.0000,0,1,1,43,43,0
syncope-1.1.8,org.apache.syncope.common.types.LoggerType,6,0,0.00,0.00,0.00,75,58,3,0,1,1,2,2,0,0,0.0000,1,4,2,125,41,0
syncope-1.1.8,org.apache.syncope.console.rest.RoleRestClient,37,0,0.00,0.00,0.00,115,68,12,0,11,3,14,16,55,0,0.0000,0,12,4,310,92,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.NotificationController,71,0,0.00,0.00,0.00,115,31,8,0,18,3,15,16,0,0,0.0000,4,9,4,266,143,0
syncope-1.1.8,org.apache.syncope.core.report.ReportXMLConst,11,0,0.00,0.00,0.00,88,88,1,0,0,1,0,0,0,0,0.0000,1,1,1,41,41,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.MembershipDAO,7,0,0.00,0.00,0.00,115,75,2,0,5,1,4,0,10,0,0.0000,0,2,2,39,38,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.user.UAttrValue,17,0,0.00,0.00,0.00,115,75,3,0,4,2,8,2,1,0,0.0000,0,4,3,66,55,0
syncope-1.1.8,org.apache.syncope.console.pages.ViewUserModalPage,15,0,0.00,0.00,0.00,72,58,1,0,3,6,7,4,3,0,0.0000,3,2,2,51,49,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.RoleTabPanel,105,0,0.00,0.00,0.00,115,35,12,0,1,2,20,11,0,0,0.0000,2,15,5,343,133,0
syncope-1.1.8,org.apache.syncope.common.to.AbstractExecTO,42,0,0.00,0.00,0.00,75,74,2,0,14,2,2,1,35,0,0.0000,9,2,1,89,86,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.PasswordPolicy,10,0,0.00,0.00,0.00,115,75,2,0,3,3,2,0,1,0,0.0000,1,2,2,43,40,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.AccountPolicy,10,0,0.00,0.00,0.00,115,75,2,0,3,3,2,0,1,0,0.0000,1,2,2,43,40,0
syncope-1.1.8,org.apache.syncope.core.services.LoggerServiceImpl,66,0,0.00,0.00,0.00,75,32,7,0,17,1,11,13,0,0,0.0000,0,8,4,184,110,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.ConfigurationController,114,0,0.00,0.00,0.00,115,31,9,0,25,3,23,34,15,0,0.0000,7,12,5,411,223,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.entity.ReportValidator,27,0,0.00,0.00,0.00,115,40,4,0,5,2,5,12,0,0,0.0000,0,4,3,97,71,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.role.RDerAttr,23,0,0.00,0.00,0.00,115,75,3,0,6,3,6,2,2,0,0.0000,1,4,3,79,59,0
syncope-1.1.8,org.apache.syncope.common.types.IntMappingType,64,0,0.00,0.00,0.00,75,61,5,0,18,1,6,17,0,0,0.0000,3,5,2,214,193,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.SchedTasks,149,141,1.00,71.00,5.00,115,2,14,1,4,3,25,18,1,5,0.0000,11,20,6,800,262,0
syncope-1.1.8,org.apache.syncope.console.rest.InvalidPolicyType,8,0,0.00,0.00,0.00,115,53,2,0,2,4,0,0,1,0,0.0000,2,3,3,35,31,0
syncope-1.1.8,org.apache.syncope.console.pages.Logout,10,0,0.00,0.00,0.00,115,75,4,0,1,4,5,10,0,0,0.0000,0,4,3,62,41,0
syncope-1.1.8,org.apache.syncope.common.services.UserService,27,0,0.00,0.00,0.00,75,68,11,0,25,1,14,0,300,0,0.0000,4,11,5,300,126,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.user.UVirSchema,3,0,0.00,0.00,0.00,115,40,4,0,0,2,3,0,0,0,0.0000,8,4,2,37,32,0
syncope-1.1.8,org.apache.syncope.console.pages.ConnObjectModalPage,50,0,0.00,0.00,0.00,69,58,1,0,1,4,8,2,0,0,0.0000,1,2,2,103,101,0
syncope-1.1.8,org.apache.syncope.core.propagation.DefaultPropagationActions,6,0,0.00,0.00,0.00,88,76,3,0,2,1,4,0,1,0,0.0000,0,3,3,39,37,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.SchedTask,31,0,0.00,0.00,0.00,115,75,4,0,8,3,4,0,20,0,0.0000,2,4,3,73,51,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.UserRequestController,83,0,0.00,0.00,0.00,115,31,9,0,21,2,21,22,0,0,0.0000,1,11,4,554,221,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.AbstractTasks,15,6,4.00,5.00,5.00,58,2,1,1,1,2,6,0,0,5,0.0000,7,5,3,91,52,0
syncope-1.1.8,org.apache.syncope.common.validation.SyncopeClientException,37,0,0.00,0.00,0.00,75,58,1,0,10,3,2,5,0,0,0.0000,0,3,2,89,76,0
syncope-1.1.8,org.apache.syncope.console.commons.RoleTreeBuilder,60,0,0.00,0.00,0.00,115,74,4,0,8,5,7,10,8,0,0.0000,3,5,2,134,111,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.RoleDAOImpl,201,0,0.00,0.00,0.00,115,25,13,0,60,3,19,66,298,0,0.0000,4,14,5,520,186,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.AbstractBaseBean,45,4,0.00,2.00,36.00,115,1,5,0,16,1,2,23,15,36,0.0000,2,8,3,182,135,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.attrvalue.EmailAddressValidator,13,0,0.00,0.00,0.00,115,40,5,0,3,2,4,5,1,0,0.0000,0,5,3,61,43,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.entity.SyncopeRoleValidator,11,0,0.00,0.00,0.00,88,40,4,0,3,2,4,7,0,0,0.0000,0,4,3,66,48,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.entity.ConnInstanceValidator,15,0,0.00,0.00,0.00,66,40,4,0,2,2,5,9,0,0,0.0000,2,4,2,83,53,0
syncope-1.1.8,org.apache.syncope.core.init.ContentUpgrader,166,2,0.00,1.00,36.00,65,1,1,0,37,2,22,50,45,36,0.0000,24,3,1,314,304,0
syncope-1.1.8,org.apache.syncope.core.init.WorkflowAdapterLoader,40,0,0.00,0.00,0.00,76,70,3,0,11,1,10,10,0,0,0.0000,0,3,3,110,59,0
syncope-1.1.8,org.apache.syncope.console.rest.AuthRestClient,9,0,0.00,0.00,0.00,79,66,5,0,2,2,4,4,1,0,0.0000,0,5,2,93,53,0
syncope-1.1.8,org.apache.syncope.console.rest.UserRestClient,60,0,0.00,0.00,0.00,115,68,16,0,16,3,15,20,91,0,0.0000,1,18,5,511,157,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.ResourceDetailsPanel,96,24,-18.00,3.00,17.00,115,0,11,1,5,3,21,27,1,17,0.0000,10,15,5,406,219,0
syncope-1.1.8,org.apache.syncope.common.to.SyncPolicyTO,18,0,0.00,0.00,0.00,75,74,3,0,5,3,5,1,4,0,0.0000,1,3,1,57,49,0
syncope-1.1.8,org.apache.syncope.common.mod.AbstractAttributableMod,128,0,0.00,0.00,0.00,75,37,4,0,36,2,5,6,402,0,0.0000,2,4,2,335,252,0
syncope-1.1.8,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.ActionResultColumn,27,0,0.00,0.00,0.00,68,68,1,0,5,2,11,12,4,0,0.0000,4,1,1,75,75,0
syncope-1.1.8,org.apache.syncope.console.commons.ConnIdSpecialAttributeName,8,0,0.00,0.00,0.00,58,58,0,0,1,1,0,0,0,0,0.0000,1,1,1,34,34,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.AttrValueDAO,7,0,0.00,0.00,0.00,115,75,2,0,5,1,2,0,10,0,0.0000,0,2,2,37,36,0
syncope-1.1.8,org.apache.syncope.console.commons.Constants,41,0,0.00,0.00,0.00,115,56,3,0,1,1,0,0,0,0,0.0000,1,7,2,130,96,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.role.RAttrUniqueValue,27,0,0.00,0.00,0.00,115,75,3,0,7,4,9,2,6,0,0.0000,1,4,3,85,69,0
syncope-1.1.8,org.apache.syncope.common.types.PropagationMode,1,0,0.00,0.00,0.00,75,75,4,0,0,1,1,0,0,0,0.0000,0,4,1,35,26,0
syncope-1.1.8,org.apache.syncope.common.to.DerivedSchemaTO,10,0,0.00,0.00,0.00,75,75,2,0,2,3,3,0,0,0,0.0000,1,2,1,39,35,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.DerivedSchemaController,86,2,0.00,1.00,36.00,115,1,8,0,21,3,19,22,0,36,0.0000,14,11,4,332,144,0
syncope-1.1.8,org.apache.syncope.core.util.multiparent.MultiParentNodeOp,20,0,0.00,0.00,0.00,115,70,3,0,7,1,3,7,3,0,0.0000,1,3,2,91,54,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.SyncopeEntitiesVariableType,5,0,0.00,0.00,0.00,85,85,1,0,1,2,2,0,0,0,0.0000,0,1,1,35,35,0
syncope-1.1.8,org.apache.syncope.core.util.InvalidPasswordPolicySpecException,9,0,0.00,0.00,0.00,73,73,0,0,2,3,0,0,1,0,0.0000,0,1,1,37,37,0
syncope-1.1.8,org.apache.syncope.core.security.SyncopeMD5FallbackAuthenticationProvider,14,0,0.00,0.00,0.00,65,65,1,0,3,2,3,6,0,0,0.0000,0,1,1,47,47,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.NotificationTask,66,0,0.00,0.00,0.00,115,75,5,0,18,2,11,6,100,0,0.0000,3,5,3,148,122,0
syncope-1.1.8,org.apache.syncope.core.services.ResourceServiceImpl,40,0,0.00,0.00,0.00,74,68,6,0,11,1,15,20,0,0,0.0000,0,7,4,232,146,0
syncope-1.1.8,org.apache.syncope.console.wicket.markup.html.form.AjaxDecoratedCheckbox,19,0,0.00,0.00,0.00,115,83,3,0,3,2,4,1,3,0,0.0000,0,3,2,111,67,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.SyncPolicy,10,0,0.00,0.00,0.00,115,73,3,0,3,2,2,0,1,0,0.0000,1,3,3,44,40,0
syncope-1.1.8,org.apache.syncope.core.security.EncodePasswordCLI,21,0,0.00,0.00,0.00,95,73,5,0,5,1,2,10,3,0,0.0000,2,5,4,78,54,0
syncope-1.1.8,org.apache.syncope.core.report.ReportException,9,0,0.00,0.00,0.00,115,75,2,0,2,4,0,0,1,0,0.0000,0,2,2,34,32,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.attrvalue.AlwaysTrueValidator,13,0,0.00,0.00,0.00,115,65,4,0,3,2,4,1,1,0,0.0000,0,4,3,50,39,0
syncope-1.1.8,org.apache.syncope.console.commons.CloseOnESCBehavior,19,0,0.00,0.00,0.00,97,76,4,0,3,2,4,4,3,0,0.0000,0,4,2,147,68,0
syncope-1.1.8,org.apache.syncope.console.pages.DerivedSchemaModalPage,63,0,0.00,0.00,0.00,115,58,10,0,4,5,18,10,1,0,0.0000,8,13,5,241,119,0
syncope-1.1.8,org.apache.syncope.console.pages.VirtualSchemaModalPage,58,0,0.00,0.00,0.00,115,58,7,0,4,5,16,8,1,0,0.0000,8,11,5,225,114,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.user.UDerSchema,3,0,0.00,0.00,0.00,115,40,4,0,0,2,2,0,0,0,0.0000,8,4,2,35,31,0
syncope-1.1.8,org.apache.syncope.console.pages.SyncTaskModalPage,38,0,0.00,0.00,0.00,115,58,6,0,2,6,13,10,0,0,0.0000,5,9,4,163,112,0
syncope-1.1.8,org.apache.syncope.common.search.AttributeCond,35,0,0.00,0.00,0.00,75,74,2,0,14,2,5,0,12,0,0.0000,1,2,1,94,86,0
syncope-1.1.8,org.apache.syncope.console.rest.AbstractAttributableRestClient,10,0,0.00,0.00,0.00,80,68,7,0,7,2,6,0,21,0,0.0000,0,7,4,63,39,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.SyncopeSessionFactory,15,0,0.00,0.00,0.00,85,85,1,0,4,1,3,1,0,0,0.0000,0,1,1,45,45,0
syncope-1.1.8,org.apache.syncope.core.sync.DefaultSyncActions,17,0,0.00,0.00,0.00,88,75,8,0,6,1,6,0,15,0,0.0000,0,8,4,129,63,0
syncope-1.1.8,org.apache.syncope.core.workflow.user.activiti.task.Delete,9,0,0.00,0.00,0.00,85,72,2,0,2,2,3,3,0,0,0.0000,0,2,1,42,41,0
syncope-1.1.8,org.apache.syncope.client.services.proxy.UserWorkflowServiceProxy,20,0,0.00,0.00,0.00,71,71,1,0,6,2,5,4,15,0,0.0000,0,1,1,63,63,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.ResourceSecurityPanel,88,0,0.00,0.00,0.00,115,71,7,0,1,3,14,8,0,0,0.0000,8,8,5,255,195,0
syncope-1.1.8,org.apache.syncope.core.rest.data.UserDataBinder,239,6,0.00,1.50,19.50,115,1,24,1,57,2,36,102,91,36,0.9183,11,29,8,914,411,1
syncope-1.1.8,org.apache.syncope.core.persistence.dao.MissingConfKeyException,11,0,0.00,0.00,0.00,115,75,2,0,2,4,0,0,0,0,0.0000,1,2,2,40,33,0
syncope-1.1.8,org.apache.syncope.core.util.XMLSerializer,29,0,0.00,0.00,0.00,79,73,3,0,5,1,5,7,1,0,0.0000,0,3,2,81,68,0
syncope-1.1.8,org.apache.syncope.core.persistence.validation.entity.AbstractValidator,9,0,0.00,0.00,0.00,115,40,4,0,2,1,5,3,1,0,0.0000,0,4,2,50,31,0
syncope-1.1.8,org.apache.syncope.console.rest.TaskRestClient,81,0,0.00,0.00,0.00,115,66,12,0,23,2,17,20,136,0,0.0000,1,15,6,467,178,0
syncope-1.1.8,org.apache.syncope.console.rest.ReportRestClient,43,0,0.00,0.00,0.00,115,62,12,0,12,2,9,15,55,0,0.0000,0,13,5,256,102,0
syncope-1.1.8,org.apache.syncope.common.types.ConnParameterType,9,0,0.00,0.00,0.00,75,74,3,0,2,1,1,0,0,0,0.0000,1,3,1,41,37,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.RoleSearchPanel,42,0,0.00,0.00,0.00,80,32,4,0,2,3,4,1,1,0,0.0000,2,6,4,120,72,0
syncope-1.1.8,org.apache.syncope.client.services.proxy.NotificationServiceProxy,22,0,0.00,0.00,0.00,75,74,5,0,6,2,5,9,15,0,0.0000,0,5,2,113,62,0
syncope-1.1.8,org.apache.syncope.console.commons.SelectChoiceRenderer,14,0,0.00,0.00,0.00,115,74,2,0,3,1,3,2,1,0,0.0000,0,2,1,46,40,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.AbstractVirAttr,24,0,0.00,0.00,0.00,115,75,2,0,10,2,6,2,26,0,0.0000,0,2,2,69,68,0
syncope-1.1.8,org.apache.syncope.core.rest.controller.PolicyController,114,0,0.00,0.00,0.00,115,31,13,0,32,3,25,19,0,0,0.0000,6,15,4,541,264,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.Policy,25,0,0.00,0.00,0.00,115,65,7,0,6,2,9,2,11,0,0.0000,1,7,3,94,75,0
syncope-1.1.8,org.apache.syncope.console.wicket.ajax.markup.html.ClearIndicatingAjaxButton,29,0,0.00,0.00,0.00,71,71,1,0,7,2,9,5,0,0,0.0000,0,1,1,69,69,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.DerAttrDAO,7,0,0.00,0.00,0.00,115,75,2,0,5,1,2,0,10,0,0.0000,0,2,2,37,36,0
syncope-1.1.8,org.apache.syncope.core.propagation.PropagationReporter,5,0,0.00,0.00,0.00,37,37,1,0,3,1,4,0,3,0,0.0000,0,1,1,58,58,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.AbstractContentDealer,50,0,0.00,0.00,0.00,65,41,2,0,8,1,5,10,0,0,0.0000,5,3,1,220,110,0
syncope-1.1.8,org.apache.syncope.core.persistence.beans.membership.MAttrValue,17,0,0.00,0.00,0.00,115,75,3,0,4,3,8,2,1,0,0.0000,0,4,3,66,55,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.VirAttrDAOImpl,25,0,0.00,0.00,0.00,115,75,2,0,7,2,6,10,10,0,0.0000,0,3,2,83,69,0
syncope-1.1.8,org.apache.syncope.console.wicket.markup.html.form.AjaxDropDownChoicePanel,37,0,0.00,0.00,0.00,115,56,6,0,7,4,9,11,15,0,0.0000,1,9,5,116,79,1
syncope-1.1.8,org.apache.syncope.core.rest.data.UserRequestDataBinder,44,0,0.00,0.00,0.00,115,74,5,0,10,1,14,13,0,0,0.0000,0,6,3,156,107,0
syncope-1.1.8,org.apache.syncope.console.pages.panels.DerivedAttributesPanel,90,0,0.00,0.00,0.00,115,56,8,0,1,2,14,4,0,0,0.0000,7,13,5,349,176,0
syncope-1.1.8,org.apache.syncope.console.rest.SchemaRestClient,146,0,0.00,0.00,0.00,115,66,10,0,32,2,12,17,171,0,0.0000,2,11,4,550,300,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.LoggerDAOImpl,26,0,0.00,0.00,0.00,115,75,2,0,8,2,7,12,10,0,0.0000,0,3,2,84,68,0
syncope-1.1.8,org.apache.syncope.core.rest.data.NotificationDataBinder,21,0,0.00,0.00,0.00,115,34,3,0,3,1,4,8,1,0,0.0000,0,4,3,68,59,0
syncope-1.1.8,org.apache.syncope.core.propagation.PropagationByResource,160,0,0.00,0.00,0.00,115,53,6,0,40,1,2,15,0,0,0.0000,1,8,4,426,282,0
syncope-1.1.8,org.apache.syncope.console.SyncopeApplication,91,0,0.00,0.00,0.00,115,58,9,0,16,2,33,25,15,0,0.0000,3,11,4,361,175,0
syncope-1.1.8,org.apache.syncope.common.to.CorrelationRuleClassTO,15,0,0.00,0.00,0.00,73,73,1,0,3,2,4,1,0,0,0.0000,0,1,1,52,52,0
syncope-1.1.8,org.apache.syncope.core.persistence.dao.impl.AttrValueDAOImpl,25,0,0.00,0.00,0.00,115,75,2,0,7,2,6,10,10,0,0.0000,0,3,2,82,68,1
syncope-1.1.8,org.apache.syncope.console.pages.panels.RoleDetailsPanel,275,50,20.00,35.00,5.00,87,4,7,1,8,2,25,17,0,5,0.0000,12,9,3,480,271,0
syncope-1.1.8,org.apache.syncope.common.to.SchemaTO,66,0,0.00,0.00,0.00,75,32,3,0,19,3,4,1,135,0,0.0000,1,4,3,135,124,0
